;caseid;activity;start_timestamp;end_timestamp;SLA MIN;label;WIP
768;Case21;A4;2017-08-02 11:29:00;2017-08-02 11:29:00;45.0;1;1
800;Case21;A26;2017-08-02 11:29:00;2017-08-02 11:38:00;45.0;1;1
770;Case21;A44;2017-08-02 11:31:00;2017-08-02 11:31:00;45.0;1;1
788;Case21;A17;2017-08-02 11:31:00;2017-08-02 11:31:00;45.0;1;1
794;Case21;A23;2017-08-02 11:31:00;2017-08-02 11:31:00;45.0;1;1
772;Case21;A6;2017-08-02 11:32:00;2017-08-02 11:32:00;45.0;1;1
795;Case21;A24;2017-08-02 11:32:00;2017-08-02 11:33:00;45.0;1;1
780;Case21;A10;2017-08-02 11:32:00;2017-08-02 11:39:00;45.0;1;1
774;Case21;A46;2017-08-02 11:34:00;2017-08-02 11:34:00;45.0;1;1
796;Case21;A25;2017-08-02 11:34:00;2017-08-02 11:34:00;45.0;1;1
789;Case21;A18;2017-08-02 11:34:00;2017-08-02 11:47:00;45.0;1;1
804;Case21;A31;2017-08-02 11:35:00;2017-08-02 11:35:00;45.0;1;1
785;Case21;A37;2017-08-02 11:35:00;2017-08-02 11:38:00;45.0;1;1
791;Case21;A20;2017-08-02 11:39:00;2017-08-02 11:39:00;45.0;1;1
782;Case21;A12;2017-08-02 11:40:00;2017-08-02 11:48:00;45.0;1;1
792;Case21;A21;2017-08-02 11:40:00;2017-08-02 11:47:00;45.0;1;1
802;Case21;A29;2017-08-02 11:41:00;2017-08-02 11:48:00;45.0;1;1
776;Case21;A8;2017-08-02 11:46:00;2017-08-02 11:46:00;45.0;1;1
786;Case21;A15;2017-08-02 11:48:00;2017-08-02 11:53:00;45.0;1;1
793;Case21;A22;2017-08-02 11:48:00;2017-08-02 11:48:00;45.0;1;1
790;Case21;A19;2017-08-02 11:50:00;2017-08-02 11:50:00;45.0;1;1
783;Case21;A13;2017-08-02 11:51:00;2017-08-02 11:59:00;45.0;1;1
775;Case21;A47;2017-08-02 11:52:00;2017-08-02 11:52:00;45.0;1;1
801;Case21;A27;2017-08-02 11:52:00;2017-08-02 12:04:00;45.0;1;1
773;Case21;A7;2017-08-02 11:52:00;2017-08-02 11:52:00;45.0;1;1
787;Case21;A16;2017-08-02 11:56:00;2017-08-02 11:56:00;45.0;1;1
797;Case21;A41;2017-08-02 11:56:00;2017-08-02 11:56:00;45.0;1;1
798;Case21;A42;2017-08-02 11:57:00;2017-08-02 11:58:00;45.0;1;1
799;Case21;A43;2017-08-02 11:59:00;2017-08-02 11:59:00;45.0;1;1
803;Case21;A30;2017-08-02 12:00:00;2017-08-02 12:08:00;45.0;1;1
781;Case21;A11;2017-08-02 12:01:00;2017-08-02 12:08:00;45.0;1;1
771;Case21;A45;2017-08-02 12:05:00;2017-08-02 12:05:00;45.0;1;1
743;Case20;A37;2017-08-02 12:05:00;2017-08-02 13:07:00;35.0;1;2
767;Case21;A36;2017-08-02 12:07:00;2017-08-02 12:07:00;45.0;1;2
777;Case21;A9;2017-08-02 12:08:00;2017-08-02 12:08:00;45.0;1;2
769;Case21;A5;2017-08-02 12:09:00;2017-08-02 12:09:00;45.0;1;2
779;Case21;A49;2017-08-02 12:09:00;2017-08-02 12:09:00;45.0;1;2
764;Case21;A2;2017-08-02 12:11:00;2017-08-02 12:11:00;45.0;1;1
805;Case21;A32;2017-08-02 12:11:00;2017-08-02 12:11:00;45.0;1;1
1897;Case51;A0;2017-08-02 12:27:00;2017-08-02 12:28:00;45.0;1;2
1898;Case51;A1;2017-08-02 12:31:00;2017-08-02 12:31:00;45.0;1;2
725;Case20;A0;2017-08-02 12:32:00;2017-08-02 12:34:00;35.0;1;2
1900;Case51;A3;2017-08-02 12:32:00;2017-08-02 12:34:00;45.0;1;2
1923;Case51;A26;2017-08-02 12:34:00;2017-08-02 12:40:00;45.0;1;2
1909;Case51;A12;2017-08-02 12:34:00;2017-08-02 12:42:00;45.0;1;2
1911;Case51;A14;2017-08-02 12:34:00;2017-08-02 12:34:00;45.0;1;2
1903;Case51;A6;2017-08-02 12:34:00;2017-08-02 12:34:00;45.0;1;2
1901;Case51;A4;2017-08-02 12:35:00;2017-08-02 12:35:00;45.0;1;2
1905;Case51;A8;2017-08-02 12:36:00;2017-08-02 12:36:00;45.0;1;2
1917;Case51;A20;2017-08-02 12:37:00;2017-08-02 12:37:00;45.0;1;2
1907;Case51;A10;2017-08-02 12:37:00;2017-08-02 12:47:00;45.0;1;2
737;Case20;A8;2017-08-02 12:40:00;2017-08-02 12:40:00;35.0;1;2
733;Case20;A4;2017-08-02 12:40:00;2017-08-02 12:40:00;35.0;1;2
726;Case20;A1;2017-08-02 12:40:00;2017-08-02 12:40:00;35.0;1;2
735;Case20;A6;2017-08-02 12:41:00;2017-08-02 12:41:00;35.0;1;2
1912;Case51;A15;2017-08-02 12:41:00;2017-08-02 12:46:00;45.0;1;2
728;Case20;A3;2017-08-02 12:41:00;2017-08-02 12:43:00;35.0;1;2
1918;Case51;A21;2017-08-02 12:41:00;2017-08-02 12:48:00;45.0;1;2
756;Case20;A26;2017-08-02 12:43:00;2017-08-02 12:48:00;35.0;1;2
731;Case20;A35;2017-08-02 12:43:00;2017-08-02 12:43:00;35.0;1;2
729;Case20;A33;2017-08-02 12:44:00;2017-08-02 12:44:00;35.0;1;2
747;Case20;A17;2017-08-02 12:44:00;2017-08-02 12:44:00;35.0;1;2
739;Case20;A10;2017-08-02 12:45:00;2017-08-02 12:55:00;35.0;1;2
750;Case20;A20;2017-08-02 12:46:00;2017-08-02 12:46:00;35.0;1;2
748;Case20;A18;2017-08-02 12:47:00;2017-08-02 13:06:00;35.0;1;2
741;Case20;A12;2017-08-02 12:48:00;2017-08-02 12:55:00;35.0;1;2
751;Case20;A21;2017-08-02 12:48:00;2017-08-02 12:56:00;35.0;1;2
760;Case20;A31;2017-08-02 12:49:00;2017-08-02 12:49:00;35.0;1;2
1904;Case51;A7;2017-08-02 12:49:00;2017-08-02 12:49:00;45.0;1;2
1919;Case51;A22;2017-08-02 12:50:00;2017-08-02 12:50:00;45.0;1;2
1913;Case51;A16;2017-08-02 12:52:00;2017-08-02 12:52:00;45.0;1;2
745;Case20;A14;2017-08-02 12:54:00;2017-08-02 12:54:00;35.0;1;2
1925;Case51;A29;2017-08-02 12:55:00;2017-08-02 12:56:00;45.0;1;2
736;Case20;A7;2017-08-02 12:55:00;2017-08-02 12:55:00;35.0;1;2
1914;Case51;A17;2017-08-02 12:56:00;2017-08-02 12:56:00;45.0;1;2
740;Case20;A11;2017-08-02 12:56:00;2017-08-02 13:01:00;35.0;1;2
758;Case20;A29;2017-08-02 12:56:00;2017-08-02 13:00:00;35.0;1;2
742;Case20;A13;2017-08-02 12:57:00;2017-08-02 13:03:00;35.0;1;2
746;Case20;A15;2017-08-02 12:57:00;2017-08-02 12:59:00;35.0;1;2
752;Case20;A22;2017-08-02 12:57:00;2017-08-02 12:57:00;35.0;1;2
1908;Case51;A11;2017-08-02 13:00:00;2017-08-02 13:18:00;45.0;1;2
753;Case20;A41;2017-08-02 13:00:00;2017-08-02 13:00:00;35.0;1;2
1920;Case51;A41;2017-08-02 13:00:00;2017-08-02 13:00:00;45.0;1;2
754;Case20;A42;2017-08-02 13:01:00;2017-08-02 13:02:00;35.0;1;2
1921;Case51;A42;2017-08-02 13:01:00;2017-08-02 13:07:00;45.0;1;2
757;Case20;A27;2017-08-02 13:01:00;2017-08-02 13:09:00;35.0;1;2
1915;Case51;A18;2017-08-02 13:01:00;2017-08-02 13:08:00;45.0;1;2
755;Case20;A43;2017-08-02 13:04:00;2017-08-02 13:04:00;35.0;1;2
1924;Case51;A27;2017-08-02 13:07:00;2017-08-02 13:19:00;45.0;1;2
1922;Case51;A43;2017-08-02 13:07:00;2017-08-02 13:07:00;45.0;1;2
1927;Case51;A31;2017-08-02 13:09:00;2017-08-02 13:09:00;45.0;1;2
759;Case20;A30;2017-08-02 13:09:00;2017-08-02 13:15:00;35.0;1;1
744;Case20;A38;2017-08-02 13:09:00;2017-08-02 13:09:00;35.0;1;1
730;Case20;A34;2017-08-02 13:10:00;2017-08-02 13:10:00;35.0;1;1
732;Case20;A36;2017-08-02 13:10:00;2017-08-02 13:10:00;35.0;1;1
749;Case20;A19;2017-08-02 13:11:00;2017-08-02 13:11:00;35.0;1;1
734;Case20;A5;2017-08-02 13:11:00;2017-08-02 13:11:00;35.0;1;1
738;Case20;A9;2017-08-02 13:11:00;2017-08-02 13:11:00;35.0;1;1
1916;Case51;A19;2017-08-02 13:13:00;2017-08-02 13:13:00;45.0;1;1
1910;Case51;A13;2017-08-02 13:14:00;2017-08-02 13:17:00;45.0;1;1
761;Case20;A32;2017-08-02 13:15:00;2017-08-02 13:15:00;35.0;1;1
727;Case20;A2;2017-08-02 13:15:00;2017-08-02 13:15:00;35.0;1;1
1906;Case51;A9;2017-08-02 13:21:00;2017-08-02 13:21:00;45.0;1;1
1926;Case51;A30;2017-08-02 13:22:00;2017-08-02 13:26:00;45.0;1;1
1902;Case51;A5;2017-08-02 13:24:00;2017-08-02 13:24:00;45.0;1;1
1928;Case51;A32;2017-08-02 13:26:00;2017-08-02 13:26:00;45.0;1;1
1899;Case51;A2;2017-08-02 13:26:00;2017-08-02 13:26:00;45.0;1;1
806;Case22;A1;2017-08-02 14:15:00;2017-08-02 14:15:00;;0;1
811;Case22;A35;2017-08-02 14:16:00;2017-08-02 14:16:00;;0;1
846;Case22;A26;2017-08-02 14:16:00;2017-08-02 14:22:00;;0;1
808;Case22;A3;2017-08-02 14:16:00;2017-08-02 14:18:00;;0;1
809;Case22;A33;2017-08-02 14:17:00;2017-08-02 14:17:00;;0;1
840;Case22;A23;2017-08-02 14:18:00;2017-08-02 14:18:00;;0;1
843;Case22;A41;2017-08-02 14:18:00;2017-08-02 14:18:00;;0;1
841;Case22;A24;2017-08-02 14:19:00;2017-08-02 14:20:00;;0;1
815;Case22;A44;2017-08-02 14:19:00;2017-08-02 14:19:00;;0;1
827;Case22;A12;2017-08-02 14:20:00;2017-08-02 14:21:00;;0;1
842;Case22;A25;2017-08-02 14:20:00;2017-08-02 14:20:00;;0;1
844;Case22;A42;2017-08-02 14:21:00;2017-08-02 14:22:00;;0;1
825;Case22;A10;2017-08-02 14:21:00;2017-08-02 14:32:00;;0;1
819;Case22;A46;2017-08-02 14:23:00;2017-08-02 14:23:00;;0;1
845;Case22;A43;2017-08-02 14:23:00;2017-08-02 14:23:00;;0;1
831;Case22;A14;2017-08-02 14:23:00;2017-08-02 14:23:00;;0;1
828;Case22;A50;2017-08-02 14:24:00;2017-08-02 14:24:00;;0;1
813;Case22;A4;2017-08-02 14:26:00;2017-08-02 14:26:00;;0;1
829;Case22;A37;2017-08-02 14:26:00;2017-08-02 14:33:00;;0;1
832;Case22;A15;2017-08-02 14:26:00;2017-08-02 14:31:00;;0;1
817;Case22;A6;2017-08-02 14:29:00;2017-08-02 14:29:00;;0;1
830;Case22;A38;2017-08-02 14:36:00;2017-08-02 14:36:00;;0;1
833;Case22;A16;2017-08-02 14:36:00;2017-08-02 14:36:00;;0;1
818;Case22;A7;2017-08-02 14:39:00;2017-08-02 14:39:00;;0;1
820;Case22;A47;2017-08-02 14:39:00;2017-08-02 14:39:00;;0;1
823;Case22;A48;2017-08-02 14:40:00;2017-08-02 14:40:00;;0;1
834;Case22;A17;2017-08-02 14:50:00;2017-08-02 14:50:00;;0;1
835;Case22;A18;2017-08-02 14:54:00;2017-08-02 15:03:00;;0;1
837;Case22;A20;2017-08-02 14:57:00;2017-08-02 14:57:00;;0;1
838;Case22;A21;2017-08-02 14:58:00;2017-08-02 15:07:00;;0;1
836;Case22;A19;2017-08-02 15:07:00;2017-08-02 15:07:00;;0;1
839;Case22;A22;2017-08-02 15:08:00;2017-08-02 15:08:00;;0;1
848;Case22;A29;2017-08-02 15:12:00;2017-08-02 15:17:00;;0;1
826;Case22;A11;2017-08-02 15:14:00;2017-08-02 15:36:00;;0;1
850;Case22;A31;2017-08-02 15:14:00;2017-08-02 15:14:00;;0;1
849;Case22;A30;2017-08-02 15:16:00;2017-08-02 15:38:00;;0;1
821;Case22;A8;2017-08-02 15:24:00;2017-08-02 15:24:00;;0;1
847;Case22;A27;2017-08-02 15:25:00;2017-08-02 15:30:00;;0;1
822;Case22;A9;2017-08-02 15:34:00;2017-08-02 15:34:00;;0;1
824;Case22;A49;2017-08-02 15:34:00;2017-08-02 15:34:00;;0;1
812;Case22;A36;2017-08-02 15:36:00;2017-08-02 15:36:00;;0;1
814;Case22;A5;2017-08-02 15:37:00;2017-08-02 15:37:00;;0;1
810;Case22;A34;2017-08-02 15:37:00;2017-08-02 15:37:00;;0;1
816;Case22;A45;2017-08-02 15:39:00;2017-08-02 15:39:00;;0;1
807;Case22;A2;2017-08-02 15:39:00;2017-08-02 15:39:00;;0;1
851;Case22;A32;2017-08-02 15:39:00;2017-08-02 15:39:00;;0;1
1929;Case52;A0;2017-08-02 16:15:00;2017-08-02 16:16:00;35.0;1;1
1930;Case52;A1;2017-08-02 16:19:00;2017-08-02 16:19:00;35.0;1;1
1932;Case52;A3;2017-08-02 16:21:00;2017-08-02 16:23:00;35.0;1;1
1952;Case52;A23;2017-08-02 16:22:00;2017-08-02 16:22:00;35.0;1;1
1943;Case52;A14;2017-08-02 16:23:00;2017-08-02 16:23:00;35.0;1;1
1953;Case52;A24;2017-08-02 16:23:00;2017-08-02 16:25:00;35.0;1;1
1933;Case52;A4;2017-08-02 16:23:00;2017-08-02 16:23:00;35.0;1;1
1949;Case52;A20;2017-08-02 16:24:00;2017-08-02 16:24:00;35.0;1;1
1935;Case52;A6;2017-08-02 16:24:00;2017-08-02 16:24:00;35.0;1;1
1946;Case52;A17;2017-08-02 16:24:00;2017-08-02 16:24:00;35.0;1;1
1954;Case52;A25;2017-08-02 16:25:00;2017-08-02 16:25:00;35.0;1;1
1955;Case52;A26;2017-08-02 16:25:00;2017-08-02 16:31:00;35.0;1;1
1939;Case52;A10;2017-08-02 16:26:00;2017-08-02 16:37:00;35.0;1;1
1944;Case52;A15;2017-08-02 16:28:00;2017-08-02 16:36:00;35.0;1;1
1947;Case52;A18;2017-08-02 16:28:00;2017-08-02 16:37:00;35.0;1;1
1950;Case52;A21;2017-08-02 16:30:00;2017-08-02 16:34:00;35.0;1;1
1941;Case52;A12;2017-08-02 16:30:00;2017-08-02 16:33:00;35.0;1;1
1937;Case52;A8;2017-08-02 16:31:00;2017-08-02 16:31:00;35.0;1;1
1957;Case52;A29;2017-08-02 16:31:00;2017-08-02 16:35:00;35.0;1;1
1951;Case52;A22;2017-08-02 16:36:00;2017-08-02 16:36:00;35.0;1;1
1945;Case52;A16;2017-08-02 16:37:00;2017-08-02 16:37:00;35.0;1;1
1936;Case52;A7;2017-08-02 16:38:00;2017-08-02 16:38:00;35.0;1;1
1940;Case52;A11;2017-08-02 16:40:00;2017-08-02 16:46:00;35.0;1;1
1956;Case52;A27;2017-08-02 16:41:00;2017-08-02 16:46:00;35.0;1;1
1959;Case52;A31;2017-08-02 16:41:00;2017-08-02 16:41:00;35.0;1;1
1948;Case52;A19;2017-08-02 16:42:00;2017-08-02 16:42:00;35.0;1;1
1942;Case52;A13;2017-08-02 16:47:00;2017-08-02 16:47:00;35.0;1;1
1938;Case52;A9;2017-08-02 16:48:00;2017-08-02 16:48:00;35.0;1;1
1958;Case52;A30;2017-08-02 16:48:00;2017-08-02 16:51:00;35.0;1;1
1934;Case52;A5;2017-08-02 16:48:00;2017-08-02 16:48:00;35.0;1;1
1931;Case52;A2;2017-08-02 16:52:00;2017-08-02 16:52:00;35.0;1;1
1960;Case52;A32;2017-08-02 16:52:00;2017-08-02 16:52:00;35.0;1;1
889;Case24;A6;2017-08-03 11:23:00;2017-08-03 11:23:00;40.0;1;1
883;Case24;A0;2017-08-03 11:23:00;2017-08-03 11:24:00;40.0;1;1
886;Case24;A3;2017-08-03 11:28:00;2017-08-03 11:29:00;40.0;1;1
884;Case24;A1;2017-08-03 11:28:00;2017-08-03 11:28:00;40.0;1;1
906;Case24;A23;2017-08-03 11:29:00;2017-08-03 11:29:00;40.0;1;1
900;Case24;A17;2017-08-03 11:30:00;2017-08-03 11:30:00;40.0;1;1
909;Case24;A26;2017-08-03 11:30:00;2017-08-03 11:36:00;40.0;1;1
895;Case24;A12;2017-08-03 11:30:00;2017-08-03 11:34:00;40.0;1;1
908;Case24;A25;2017-08-03 11:31:00;2017-08-03 11:31:00;40.0;1;1
907;Case24;A24;2017-08-03 11:31:00;2017-08-03 11:31:00;40.0;1;1
891;Case24;A8;2017-08-03 11:31:00;2017-08-03 11:31:00;40.0;1;1
887;Case24;A4;2017-08-03 11:31:00;2017-08-03 11:31:00;40.0;1;1
903;Case24;A20;2017-08-03 11:34:00;2017-08-03 11:34:00;40.0;1;1
913;Case24;A31;2017-08-03 11:34:00;2017-08-03 11:34:00;40.0;1;1
901;Case24;A18;2017-08-03 11:35:00;2017-08-03 11:41:00;40.0;1;1
893;Case24;A10;2017-08-03 11:35:00;2017-08-03 11:45:00;40.0;1;1
904;Case24;A21;2017-08-03 11:37:00;2017-08-03 11:40:00;40.0;1;1
897;Case24;A14;2017-08-03 11:39:00;2017-08-03 11:39:00;40.0;1;1
905;Case24;A22;2017-08-03 11:40:00;2017-08-03 11:40:00;40.0;1;1
911;Case24;A29;2017-08-03 11:40:00;2017-08-03 11:43:00;40.0;1;1
898;Case24;A15;2017-08-03 11:43:00;2017-08-03 11:45:00;40.0;1;1
910;Case24;A27;2017-08-03 11:44:00;2017-08-03 11:52:00;40.0;1;1
890;Case24;A7;2017-08-03 11:46:00;2017-08-03 11:46:00;40.0;1;1
894;Case24;A11;2017-08-03 11:47:00;2017-08-03 11:59:00;40.0;1;1
902;Case24;A19;2017-08-03 11:47:00;2017-08-03 11:47:00;40.0;1;1
899;Case24;A16;2017-08-03 11:47:00;2017-08-03 11:47:00;40.0;1;1
1961;Case53;A0;2017-08-03 11:47:00;2017-08-03 11:51:00;45.0;1;2
896;Case24;A13;2017-08-03 11:48:00;2017-08-03 12:03:00;40.0;1;2
912;Case24;A30;2017-08-03 11:52:00;2017-08-03 12:02:00;40.0;1;2
1964;Case53;A3;2017-08-03 11:54:00;2017-08-03 11:58:00;45.0;1;2
1962;Case53;A1;2017-08-03 11:54:00;2017-08-03 11:54:00;45.0;1;2
1991;Case53;A31;2017-08-03 11:55:00;2017-08-03 11:55:00;45.0;1;2
1967;Case53;A6;2017-08-03 11:56:00;2017-08-03 11:56:00;45.0;1;2
1965;Case53;A4;2017-08-03 11:56:00;2017-08-03 11:56:00;45.0;1;2
1987;Case53;A26;2017-08-03 11:56:00;2017-08-03 12:03:00;45.0;1;2
1973;Case53;A12;2017-08-03 11:57:00;2017-08-03 12:02:00;45.0;1;2
1971;Case53;A10;2017-08-03 11:58:00;2017-08-03 12:12:00;45.0;1;2
1981;Case53;A20;2017-08-03 12:00:00;2017-08-03 12:00:00;45.0;1;2
1978;Case53;A17;2017-08-03 12:01:00;2017-08-03 12:01:00;45.0;1;2
892;Case24;A9;2017-08-03 12:03:00;2017-08-03 12:03:00;40.0;1;2
1975;Case53;A14;2017-08-03 12:04:00;2017-08-03 12:04:00;45.0;1;2
1989;Case53;A29;2017-08-03 12:04:00;2017-08-03 12:06:00;45.0;1;2
1982;Case53;A21;2017-08-03 12:04:00;2017-08-03 12:06:00;45.0;1;2
888;Case24;A5;2017-08-03 12:04:00;2017-08-03 12:04:00;40.0;1;2
1979;Case53;A18;2017-08-03 12:05:00;2017-08-03 12:12:00;45.0;1;2
1976;Case53;A15;2017-08-03 12:06:00;2017-08-03 12:15:00;45.0;1;2
1983;Case53;A22;2017-08-03 12:08:00;2017-08-03 12:08:00;45.0;1;2
885;Case24;A2;2017-08-03 12:08:00;2017-08-03 12:08:00;40.0;1;1
914;Case24;A32;2017-08-03 12:08:00;2017-08-03 12:08:00;40.0;1;1
1990;Case53;A30;2017-08-03 12:10:00;2017-08-03 12:30:00;45.0;1;1
854;Case23;A3;2017-08-03 12:10:00;2017-08-03 12:12:00;35.0;0;2
874;Case23;A23;2017-08-03 12:10:00;2017-08-03 12:10:00;35.0;0;2
852;Case23;A1;2017-08-03 12:10:00;2017-08-03 12:10:00;35.0;0;2
877;Case23;A26;2017-08-03 12:11:00;2017-08-03 12:16:00;35.0;0;2
865;Case23;A14;2017-08-03 12:11:00;2017-08-03 12:11:00;35.0;0;2
1984;Case53;A23;2017-08-03 12:11:00;2017-08-03 12:11:00;45.0;1;2
859;Case23;A8;2017-08-03 12:11:00;2017-08-03 12:11:00;35.0;0;2
875;Case23;A24;2017-08-03 12:11:00;2017-08-03 12:12:00;35.0;0;2
863;Case23;A12;2017-08-03 12:11:00;2017-08-03 12:13:00;35.0;0;2
855;Case23;A4;2017-08-03 12:12:00;2017-08-03 12:12:00;35.0;0;2
876;Case23;A25;2017-08-03 12:12:00;2017-08-03 12:12:00;35.0;0;2
1968;Case53;A7;2017-08-03 12:13:00;2017-08-03 12:13:00;45.0;1;2
857;Case23;A6;2017-08-03 12:13:00;2017-08-03 12:13:00;35.0;0;2
1969;Case53;A8;2017-08-03 12:13:00;2017-08-03 12:13:00;45.0;1;2
871;Case23;A20;2017-08-03 12:13:00;2017-08-03 12:13:00;35.0;0;2
1972;Case53;A11;2017-08-03 12:14:00;2017-08-03 12:31:00;45.0;1;2
1974;Case53;A13;2017-08-03 12:15:00;2017-08-03 12:18:00;45.0;1;2
866;Case23;A15;2017-08-03 12:17:00;2017-08-03 12:17:00;35.0;0;2
1977;Case53;A16;2017-08-03 12:17:00;2017-08-03 12:17:00;45.0;1;2
1985;Case53;A24;2017-08-03 12:17:00;2017-08-03 12:19:00;45.0;1;2
872;Case23;A21;2017-08-03 12:17:00;2017-08-03 12:22:00;35.0;0;2
879;Case23;A29;2017-08-03 12:18:00;2017-08-03 12:20:00;35.0;0;2
867;Case23;A16;2017-08-03 12:19:00;2017-08-03 12:19:00;35.0;0;2
1980;Case53;A19;2017-08-03 12:19:00;2017-08-03 12:19:00;45.0;1;2
1986;Case53;A25;2017-08-03 12:20:00;2017-08-03 12:20:00;45.0;1;2
861;Case23;A10;2017-08-03 12:20:00;2017-08-03 12:30:00;35.0;0;2
1988;Case53;A27;2017-08-03 12:21:00;2017-08-03 12:32:00;45.0;1;2
873;Case23;A22;2017-08-03 12:23:00;2017-08-03 12:23:00;35.0;0;2
881;Case23;A31;2017-08-03 12:23:00;2017-08-03 12:23:00;35.0;0;2
878;Case23;A27;2017-08-03 12:25:00;2017-08-03 12:30:00;35.0;0;2
880;Case23;A30;2017-08-03 12:26:00;2017-08-03 12:44:00;35.0;0;2
868;Case23;A17;2017-08-03 12:29:00;2017-08-03 12:29:00;35.0;0;2
864;Case23;A13;2017-08-03 12:30:00;2017-08-03 12:33:00;35.0;0;2
858;Case23;A7;2017-08-03 12:31:00;2017-08-03 12:31:00;35.0;0;2
1970;Case53;A9;2017-08-03 12:31:00;2017-08-03 12:31:00;45.0;1;2
862;Case23;A11;2017-08-03 12:32:00;2017-08-03 12:37:00;35.0;0;2
869;Case23;A18;2017-08-03 12:33:00;2017-08-03 12:38:00;35.0;0;2
1966;Case53;A5;2017-08-03 12:34:00;2017-08-03 12:34:00;45.0;1;2
860;Case23;A9;2017-08-03 12:37:00;2017-08-03 12:37:00;35.0;0;2
915;Case25;A0;2017-08-03 12:38:00;2017-08-03 13:39:00;45.0;1;3
856;Case23;A5;2017-08-03 12:39:00;2017-08-03 12:39:00;35.0;0;3
1963;Case53;A2;2017-08-03 12:40:00;2017-08-03 12:40:00;45.0;1;2
1992;Case53;A32;2017-08-03 12:40:00;2017-08-03 12:40:00;45.0;1;2
870;Case23;A19;2017-08-03 12:42:00;2017-08-03 12:42:00;35.0;0;2
882;Case23;A32;2017-08-03 12:45:00;2017-08-03 12:45:00;35.0;0;1
853;Case23;A2;2017-08-03 12:45:00;2017-08-03 12:45:00;35.0;0;1
1993;Case54;A0;2017-08-03 13:19:00;2017-08-03 13:20:00;;0;2
1994;Case54;A1;2017-08-03 13:21:00;2017-08-03 13:21:00;;0;2
1997;Case54;A35;2017-08-03 13:23:00;2017-08-03 13:23:00;;0;2
2020;Case54;A23;2017-08-03 13:24:00;2017-08-03 13:24:00;;0;2
2011;Case54;A14;2017-08-03 13:25:00;2017-08-03 13:25:00;;0;2
2026;Case54;A26;2017-08-03 13:25:00;2017-08-03 13:39:00;;0;2
1999;Case54;A4;2017-08-03 13:26:00;2017-08-03 13:26:00;;0;2
1996;Case54;A3;2017-08-03 13:27:00;2017-08-03 13:31:00;;0;2
2001;Case54;A6;2017-08-03 13:29:00;2017-08-03 13:29:00;;0;2
2017;Case54;A20;2017-08-03 13:29:00;2017-08-03 13:29:00;;0;2
2021;Case54;A24;2017-08-03 13:29:00;2017-08-03 13:33:00;;0;2
2005;Case54;A10;2017-08-03 13:32:00;2017-08-03 13:43:00;;0;2
2007;Case54;A12;2017-08-03 13:33:00;2017-08-03 13:39:00;;0;2
2018;Case54;A21;2017-08-03 13:34:00;2017-08-03 13:46:00;;0;2
2003;Case54;A8;2017-08-03 13:36:00;2017-08-03 13:36:00;;0;2
926;Case25;A6;2017-08-03 13:36:00;2017-08-03 13:36:00;45.0;1;2
2022;Case54;A25;2017-08-03 13:37:00;2017-08-03 13:37:00;;0;2
2012;Case54;A15;2017-08-03 13:38:00;2017-08-03 13:43:00;;0;2
942;Case25;A17;2017-08-03 13:41:00;2017-08-03 13:41:00;45.0;1;2
928;Case25;A46;2017-08-03 13:42:00;2017-08-03 13:42:00;45.0;1;2
2002;Case54;A7;2017-08-03 13:44:00;2017-08-03 13:44:00;;0;2
922;Case25;A4;2017-08-03 13:44:00;2017-08-03 13:44:00;45.0;1;2
916;Case25;A1;2017-08-03 13:45:00;2017-08-03 13:45:00;45.0;1;2
918;Case25;A3;2017-08-03 13:45:00;2017-08-03 13:46:00;45.0;1;2
932;Case25;A48;2017-08-03 13:46:00;2017-08-03 13:46:00;45.0;1;2
951;Case25;A26;2017-08-03 13:46:00;2017-08-03 13:52:00;45.0;1;2
2009;Case54;A37;2017-08-03 13:46:00;2017-08-03 13:50:00;;0;2
920;Case25;A35;2017-08-03 13:46:00;2017-08-03 13:46:00;45.0;1;2
945;Case25;A20;2017-08-03 13:46:00;2017-08-03 13:46:00;45.0;1;2
924;Case25;A44;2017-08-03 13:48:00;2017-08-03 13:48:00;45.0;1;2
2019;Case54;A22;2017-08-03 13:48:00;2017-08-03 13:48:00;;0;2
934;Case25;A10;2017-08-03 13:49:00;2017-08-03 13:57:00;45.0;1;2
2014;Case54;A17;2017-08-03 13:50:00;2017-08-03 13:50:00;;0;2
943;Case25;A18;2017-08-03 13:50:00;2017-08-03 13:58:00;45.0;1;2
946;Case25;A21;2017-08-03 13:51:00;2017-08-03 13:59:00;45.0;1;2
927;Case25;A7;2017-08-03 13:51:00;2017-08-03 13:51:00;45.0;1;2
2023;Case54;A41;2017-08-03 13:51:00;2017-08-03 13:51:00;;0;2
2024;Case54;A42;2017-08-03 13:51:00;2017-08-03 13:54:00;;0;2
2010;Case54;A38;2017-08-03 13:52:00;2017-08-03 13:52:00;;0;2
936;Case25;A12;2017-08-03 13:52:00;2017-08-03 14:00:00;45.0;1;2
2015;Case54;A18;2017-08-03 13:53:00;2017-08-03 13:59:00;;0;2
940;Case25;A14;2017-08-03 13:54:00;2017-08-03 13:54:00;45.0;1;2
2025;Case54;A43;2017-08-03 13:55:00;2017-08-03 13:55:00;;0;2
941;Case25;A15;2017-08-03 13:57:00;2017-08-03 14:01:00;45.0;1;2
955;Case25;A31;2017-08-03 13:59:00;2017-08-03 13:59:00;45.0;1;2
